fund_id,transaction_date,firm_id,transaction_type,transaction_amount,cumulative_contribution,cumulative_distribution,net_cashflow
35660,2024-08-15,939,Capital Call,-2318.84,-10535652.17,19835941.99,9300289.82
35771,2024-08-15,557,Distribution,3437460,-10140000,18505500,8365500
36194,2024-08-15,70490,Distribution,297000,-9900000,39798000,29898000
36616,2024-08-15,733,Capital Call,-29551.27,-10601605.2,16802582.06,6200976.86
36616,2024-08-15,733,Distribution,659036.47,-10601605.2,17461618.53,6860013.33
36770,2024-08-15,368,Distribution,438750,-10000000,16424000,6424000
36829,2024-08-15,93,Distribution,270697.65,-9349767.44,11621395.35,2271627.91
37139,2024-08-15,7379,Distribution,84500,-11260000,10640700,-619300
37139,2024-08-15,7379,Capital Call,-30000,-11260000,10556200,-703800
37220,2024-08-15,1314,Capital Call,-49985.1,-9222251.19,5579695.01,-3642556.18
37220,2024-08-15,1314,Distribution,694837.79,-9222251.19,6274532.81,-2947718.38
37248,2024-08-15,346,Distribution,329418.48,-9899412.18,24249987.74,14350575.56
37379,2024-08-15,18,Distribution,359302.78,-9268402.4,10486532.4,1218130
37382,2024-08-15,472,Capital Call,-5595.97,-9815332.96,10263010.6,447677.64
37382,2024-08-15,472,Distribution,128707.37,-9815332.96,10391717.97,576385.01
37434,2024-08-15,375,Distribution,325941.47,-9446316.5,14633882.5,5187566
37785,2024-08-15,7,Distribution,250000.05,-9900796,14060245.55,4159449.55
38012,2024-08-15,5687,Distribution,159044,-10280376.53,17512086.63,7231710.1
38059,2024-08-15,93,Distribution,638805.98,-9625373.13,14638806,5013432.87
38302,2024-08-15,11324,Distribution,-0.02,-11413333.33,17253333.29,5839999.96
38302,2024-08-15,11324,Capital Call,-626666.66,-11413333.33,17253333.31,5839999.98
38322,2024-08-15,22829,Distribution,109243.53,-7257732,4749170.02,-2508561.98
38952,2024-08-15,304,Capital Call,-109028.4,-9674087.2,6419529.81,-3254557.39
38952,2024-08-15,304,Distribution,434328.6,-9674087.2,6853858.41,-2820228.79
39479,2024-08-15,2147,Capital Call,-214260.3,-10736610.93,8955448.14,-1781162.79
39479,2024-08-15,2147,Distribution,1421827.1,-10736610.93,10377275.24,-359335.69
39480,2024-08-15,2212,Capital Call,-152000,-8065000,6154731.4,-1910268.6
39480,2024-08-15,2212,Distribution,254524.1,-8065000,6409255.5,-1655744.5
40434,2024-08-15,16819,Capital Call,-19980.4,-9615140.4,4719729.48,-4895410.92
40434,2024-08-15,16819,Distribution,38560.44,-9615140.4,4758289.91,-4856850.49
40651,2024-08-15,458,Capital Call,-29309.27,-9297662.07,10025031.23,727369.16
40651,2024-08-15,458,Distribution,312631.81,-9297662.07,10337663.03,1040000.96
41188,2024-08-15,296,Distribution,949999.94,-7400000,10944999.97,3544999.97
41342,2024-08-15,598,Distribution,-3600,-9660000,15069600,5409600
41342,2024-08-15,598,Capital Call,-180000,-9660000,15073200,5413200
41876,2024-08-15,355,Capital Call,0.44,-9555743.09,22545131.26,12989388.17
41876,2024-08-15,355,Distribution,433777.71,-9555743.09,22978908.98,13423165.89
42362,2024-08-15,690,Distribution,227799.96,-9355200,25774999.95,16419799.95
42667,2024-08-15,16605,Distribution,581932,-9880000,19799520,9919520
42677,2024-08-15,672,Distribution,366719.47,-9529304.67,7326822.02,-2202482.65
43146,2024-08-15,11327,Distribution,95289.37,-6981158.93,9306023.29,2324864.36
43146,2024-08-15,11327,Capital Call,-9471.2,-6981158.93,9210733.92,2229574.99
43428,2024-08-15,18,Distribution,427551.38,-10000000,6680377,-3319623
43428,2024-08-15,18,Capital Call,-640010.85,-10000000,6252825.62,-3747174.38
43429,2024-08-15,18,Distribution,934134.92,-9477043.42,8717693.04,-759350.38
43430,2024-08-15,18,Distribution,426386.33,-9238722.04,10160334.82,921612.78
43432,2024-08-15,18,Distribution,487580.59,-9349778.89,10801715.5,1451936.61
43832,2024-08-15,802,Distribution,3288641.74,-10004630,20628984.3,10624354.3
44287,2024-08-15,54,Distribution,99060.03,-9162570.43,11322116.54,2159546.11
44527,2024-08-15,1892,Distribution,491034.39,-8100000,4563883.76,-3536116.24
44882,2024-08-15,5327,Capital Call,-21755.3,-11214922.5,14677204.36,3462281.86
44882,2024-08-15,5327,Distribution,51892.35,-11214922.5,14729096.71,3514174.21
44978,2024-08-15,18,Capital Call,-904968.19,-10000000,13984681.71,3984681.71
44978,2024-08-15,18,Distribution,1941358.19,-10000000,15926039.9,5926039.9
45130,2024-08-15,13320,Capital Call,-308.35,-7850308.35,5745415,-2104893.35
45130,2024-08-15,13320,Distribution,99973.82,-7850308.35,5845388.82,-2004919.53
45176,2024-08-15,475912,Distribution,855097.26,-8597339.75,12523887.01,3926547.26
45574,2024-08-15,9954,Capital Call,-777508.13,-9809426.53,5069007.32,-4740419.21
45574,2024-08-15,9954,Distribution,777508.11,-9809426.53,5846515.42,-3962911.11
45890,2024-08-15,463,Distribution,21493.64,-8695858.32,14060205.75,5364347.43
45963,2024-08-15,472,Distribution,66666.62,-10076666.67,11503333.33,1426666.66
46052,2024-08-15,44,Distribution,18941.96,-9902732.61,10046566.53,143833.92
46052,2024-08-15,44,Capital Call,-2361.08,-9902732.61,10027624.57,124891.96
46104,2024-08-15,565194,Distribution,59999.99,-9560000,22159999.98,12599999.98
46184,2024-08-15,60408,Distribution,0.09,-9541540.8,5482217.64,-4059323.16
46184,2024-08-15,60408,Capital Call,-29813.2,-9541540.8,5482217.56,-4059323.24
46260,2024-08-15,479,Capital Call,-12026.2,-10139854.6,9095851.1,-1044003.5
46260,2024-08-15,479,Distribution,410740.18,-10139854.6,9506591.27,-633263.33
46990,2024-08-15,1383,Distribution,3658200,-8710000,18029700,9319700
47327,2024-08-15,5571,Distribution,434282.81,-6700000,6118278.2,-581721.81
47576,2024-08-15,736,Distribution,1051875,-10000000,7178568.6,-2821431.4
47651,2024-08-15,111,Distribution,543131.67,-10820303.62,8565849.43,-2254454.19
47651,2024-08-15,111,Capital Call,-29382,-10820303.62,8022717.76,-2797585.86
47681,2024-08-15,77,Capital Call,-320866.17,-8661222,10767659.68,2106437.68
47681,2024-08-15,77,Distribution,529493.33,-8661222,11297153.01,2635931.01
47797,2024-08-15,184,Distribution,628388.56,-8031300.6,9773608.7,1742308.1
48100,2024-08-15,40167,Distribution,-471.71,-10096520.19,15994185.99,5897665.8
48100,2024-08-15,40167,Capital Call,479.81,-10096520.19,15994657.7,5898137.51
48424,2024-08-15,350,Capital Call,-9499.7,-9274940.8,9756798.1,481857.3
48424,2024-08-15,350,Distribution,377415.88,-9274940.8,10134213.98,859273.18
48474,2024-08-15,30882,Distribution,0.06,-9965433,8507759.52,-1457673.48
48474,2024-08-15,30882,Capital Call,-54757,-9965433,8507759.46,-1457673.54
48559,2024-08-15,796,Capital Call,-124000,-9462672.5,9807640.46,344967.96
48559,2024-08-15,796,Distribution,31514.02,-9462672.5,9839154.48,376481.98
48586,2024-08-15,9004,Distribution,317111.16,-9650000,13619333.34,3969333.34
48655,2024-08-15,1314,Distribution,876343.51,-9144916.22,11227989.59,2083073.37
48655,2024-08-15,1314,Capital Call,-149916.66,-9144916.22,10351646.08,1206729.86
48656,2024-08-15,1314,Capital Call,-49991.73,-8873532.89,8625262.43,-248270.46
48656,2024-08-15,1314,Distribution,885032.26,-8873532.89,9510294.68,636761.79
48719,2024-08-15,1597,Distribution,2433675,-9250000,5799750,-3450250
48792,2024-08-15,11,Capital Call,-3500,-12101000,14893999.96,2792999.96
48792,2024-08-15,11,Distribution,26500.01,-12101000,14920499.96,2819499.96
49003,2024-08-15,656,Distribution,994243.31,-8250000,9815555.31,1565555.31
49129,2024-08-15,8837,Capital Call,-98307.69,-13441230.77,13355230.73,-86000.04
49129,2024-08-15,8837,Distribution,960307.75,-13441230.77,14315538.48,874307.71
49538,2024-08-15,727870,Capital Call,17000,-11083000,9213000,-1870000
49538,2024-08-15,727870,Distribution,-63983.5,-11083000,9149016.5,-1933983.5
50150,2024-08-15,9048,Capital Call,-80000,-8459999.67,0,-8459999.67
50434,2024-08-15,1314,Distribution,152395.5,-9719999.82,7420953.44,-2299046.38
50598,2024-08-15,18,Distribution,268609.71,-9004792.3,8595810.48,-408981.82
50680,2024-08-15,77,Distribution,599400.49,-8717183.5,11401283.02,2684099.52
50680,2024-08-15,77,Capital Call,-80919,-8717183.5,10801882.53,2084699.03
50693,2024-08-15,1387,Capital Call,-26295.5,-11603857.4,22189653.89,10585796.49
50693,2024-08-15,1387,Distribution,342589.92,-11603857.4,22532243.82,10928386.42
50821,2024-08-15,18601,Capital Call,-24724.5,-8945817.5,4639477.49,-4306340.01
50821,2024-08-15,18601,Distribution,206542.97,-8945817.5,4846020.46,-4099797.04
50940,2024-08-15,8787,Distribution,1299510.3,-12111000,18596440.5,6485440.5
51020,2024-08-15,302,Distribution,3638063.79,-10059340.14,23540631.3,13481291.16
51020,2024-08-15,302,Capital Call,-19.43,-10059340.14,19902567.51,9843227.37
51039,2024-08-15,795,Distribution,97900,-10000000,12501380,2501380
51076,2024-08-15,1480,Distribution,923909.13,-10556957.53,17253693.23,6696735.7
51127,2024-08-15,140,Distribution,69158.33,-11115630.15,12024797.1,909166.95
51127,2024-08-15,140,Capital Call,-52700.85,-11115630.15,11955638.77,840008.62
51252,2024-08-15,150549,Distribution,0.03,-10037117.33,18280833.35,8243716.02
51252,2024-08-15,150549,Capital Call,-207898.66,-10037117.33,18280833.32,8243715.99
51547,2024-08-15,718,Capital Call,-35925,-11866364.88,23255002.21,11388637.33
51547,2024-08-15,718,Distribution,860924.98,-11866364.88,24115927.2,12249562.32
51701,2024-08-15,1886,Capital Call,-23967.95,-10000000,9109627.43,-890372.57
51701,2024-08-15,1886,Distribution,717905.37,-10000000,9827532.8,-172467.2
51727,2024-08-15,1480,Distribution,952828.17,-10835000,17411798.41,6576798.41
51745,2024-08-15,733,Distribution,-0.04,-12002804.17,13432555.76,1429751.59
51745,2024-08-15,733,Capital Call,-55682.94,-12002804.17,13432555.8,1429751.63
51851,2024-08-15,9004,Distribution,1356499.99,-9700000,15939499.97,6239499.97
51852,2024-08-15,6322,Capital Call,-1051.14,-9800594,11389100.54,1588506.54
51852,2024-08-15,6322,Distribution,263916.27,-9800594,11653016.82,1852422.82
51915,2024-08-15,1314,Distribution,890141.11,-9224051.87,5946067.35,-3277984.52
52105,2024-08-15,375,Distribution,482830.48,-9786000,3123650.98,-6662349.02
52342,2024-08-15,11324,Capital Call,-44139.87,-12624790.67,14645280.4,2020489.73
52342,2024-08-15,11324,Distribution,-0.05,-12624790.67,14645280.35,2020489.68
52989,2024-08-15,2238,Distribution,99999.99,-9560000,3640000.02,-5919999.98
53239,2024-08-15,1360,Distribution,207110.67,-5769379,4445264.58,-1324114.42
53534,2024-08-15,384,Distribution,3977000,-9700000,18915000,9215000
53564,2024-08-15,355,Distribution,285603.29,-9575000,7258823.3,-2316176.7
53671,2024-08-15,710,Distribution,616477.07,-13455479.9,15311422.77,1855942.87
53672,2024-08-15,710,Distribution,1111500.08,-13115000,13205750.03,90750.03
53672,2024-08-15,710,Capital Call,-240250,-13115000,12094249.95,-1020750.05
53716,2024-08-15,51192,Capital Call,-300000,-9000000,5699999.97,-3300000.03
53716,2024-08-15,51192,Distribution,-29999.97,-9000000,5670000,-3330000
53791,2024-08-15,10775,Distribution,1038297.5,-8900000,4896148.72,-4003851.28
53803,2024-08-15,54,Capital Call,-22299.32,-11211742.12,5134039.28,-6077702.84
53803,2024-08-15,54,Distribution,-0.04,-11211742.12,5134039.24,-6077702.88
53859,2024-08-15,355,Distribution,233238.35,-9150000,10905355.4,1755355.4
53864,2024-08-15,96,Distribution,2440870.3,-10000739.34,6607688.3,-3393051.04
53864,2024-08-15,96,Capital Call,-152536.87,-10000739.34,4166817.99,-5833921.35
53910,2024-08-15,9110,Distribution,369229.62,-12184119.19,8340130.1,-3843989.09
54012,2024-08-15,66152,Capital Call,-186000,-9576000,8929890,-646110
54012,2024-08-15,66152,Distribution,962118,-9576000,9892008,316008
54391,2024-08-15,18,Distribution,5821284.41,-8807266.49,16239646.55,7432380.06
54457,2024-08-15,25,Capital Call,-8882,-9397841.4,12421878.24,3024036.84
54457,2024-08-15,25,Distribution,17729.12,-9397841.4,12439607.36,3041765.96
54801,2024-08-15,708,Distribution,1268609.48,-8600000,11378609.52,2778609.52
54937,2024-08-15,47993,Distribution,85564.32,-10260629.92,15487664.04,5227034.12
54991,2024-08-15,6387,Distribution,3022250,-8941000,14573830,5632830
54991,2024-08-15,6387,Capital Call,-123000,-8941000,11551580,2610580
55306,2024-08-15,10504,Capital Call,-11666.67,-7408000,6430333.37,-977666.63
55306,2024-08-15,10504,Distribution,11666.62,-7408000,6441999.99,-966000.01
55356,2024-08-15,558,Capital Call,-33333.33,-14250000,15116666.69,866666.69
55356,2024-08-15,558,Distribution,783333.26,-14250000,15899999.95,1649999.95
56088,2024-08-15,454,Distribution,261918.38,-10891446.82,15165456.84,4274010.02
56230,2024-08-15,11327,Distribution,250467.97,-8113752,9835785.19,1722033.19
56230,2024-08-15,11327,Capital Call,-26432,-8113752,9585317.22,1471565.22
56353,2024-08-15,801,Distribution,1443702.39,-12307383.76,9503026.5,-2804357.26
56592,2024-08-15,12475,Capital Call,-434990.66,-10945622.22,10491123.09,-454499.13
56592,2024-08-15,12475,Distribution,0.01,-10945622.22,10491123.1,-454499.12
56684,2024-08-15,11324,Distribution,-0.03,-11920000,11844999.96,-75000.04
56684,2024-08-15,11324,Capital Call,-355000,-11920000,11844999.98,-75000.02
56864,2024-08-15,49,Capital Call,191995.93,-10652057.87,12722839.58,2070781.71
56864,2024-08-15,49,Distribution,591387.73,-10652057.87,13314227.31,2662169.44
56886,2024-08-15,14363,Distribution,2988.76,-11421567.8,13563544.18,2141976.38
56886,2024-08-15,14363,Capital Call,-44160.2,-11421567.8,13560555.43,2138987.63
56906,2024-08-15,545,Capital Call,461000,-11166000,5419344.7,-5746655.3
56906,2024-08-15,545,Distribution,-214872.1,-11166000,5204472.6,-5961527.4
57073,2024-08-15,565194,Distribution,155555.58,-9888888.89,5866666.7,-4022222.19
57117,2024-08-15,725,Capital Call,-20514.65,-8909163.1,10012214.24,1103051.14
57117,2024-08-15,725,Distribution,1836128.54,-8909163.1,11848342.78,2939179.68
57219,2024-08-15,91,Distribution,1786666.66,-10631111.11,6666666.66,-3964444.45
57267,2024-08-15,6734,Distribution,624618,-8070000,16303014,8233014
57434,2024-08-15,303,Capital Call,-20000,-9750000,14044833.98,4294833.98
57434,2024-08-15,303,Distribution,-0.03,-9750000,14044833.95,4294833.95
57635,2024-08-15,103,Distribution,506999.98,-11761600,7884799.98,-3876800.02
57635,2024-08-15,103,Capital Call,-195200,-11761600,7377800,-4383800
58188,2024-08-15,7,Distribution,870000.05,-9848752,7018750.05,-2830001.95
58447,2024-08-15,6758,Distribution,78571.45,-8588235.29,5952520.99,-2635714.3
58672,2024-08-15,25346,Capital Call,-55429.32,-11072180.76,16206037.64,5133856.88
58672,2024-08-15,25346,Distribution,207203.46,-11072180.76,16413241.1,5341060.34
58957,2024-08-15,384,Distribution,2470000,-9500000,15770000,6270000
59117,2024-08-15,519,Distribution,64962.81,-9019893.6,7077331.97,-1942561.63
59248,2024-08-15,18,Distribution,408557.47,-9190788.42,8818134.85,-372653.57
59257,2024-08-15,18,Capital Call,-1326999.96,-10000000,2176609.48,-7823390.52
59257,2024-08-15,18,Distribution,333029.02,-10000000,2509638.5,-7490361.5
59267,2024-08-15,2642,Capital Call,-41077.33,-10542973.33,14055135.32,3512161.99
59267,2024-08-15,2642,Distribution,118450.67,-10542973.33,14173586,3630612.67
59453,2024-08-15,672,Distribution,423000,-9000000,10026000,1026000
59468,2024-08-15,40167,Capital Call,-179.74,-9707179.74,13846064.8,4138885.06
59468,2024-08-15,40167,Distribution,733.39,-9707179.74,13846798.19,4139618.45
59493,2024-08-15,565194,Distribution,533333.35,-9466666.67,12066666.7,2600000.03
59638,2024-08-15,17603,Distribution,656392.21,-11483423.78,14603491.95,3120068.17
59638,2024-08-15,17603,Capital Call,-288233.56,-11483423.78,13947099.74,2463675.96
60019,2024-08-15,872,Distribution,1262521.77,-9313130.43,1262521.77,-8050608.66
60401,2024-08-15,795,Distribution,112119.42,-10395073.63,4581778.39,-5813295.24
60401,2024-08-15,795,Capital Call,-7092.74,-10395073.63,4469658.98,-5925414.65
60510,2024-08-15,436,Capital Call,-37493,-9769026,6484048.42,-3284977.58
60510,2024-08-15,436,Distribution,1304148.61,-9769026,7788197.04,-1980828.96
60514,2024-08-15,161262,Capital Call,-140504.29,-10739933.43,10534525.13,-205408.3
60514,2024-08-15,161262,Distribution,722165.79,-10739933.43,11256690.91,516757.48
60860,2024-08-15,7234,Distribution,59999.97,-9880000,3615000.02,-6264999.98
60860,2024-08-15,7234,Capital Call,40000,-9880000,3555000.04,-6324999.96
61402,2024-08-15,15641,Capital Call,-20222.86,-9591768.57,5521748.53,-4070020.04
61402,2024-08-15,15641,Distribution,2575504.33,-9591768.57,8097252.86,-1494515.71
61770,2024-08-15,14209,Capital Call,-265333.34,-11506666.67,5182666.66,-6324000.01
61770,2024-08-15,14209,Distribution,-0.01,-11506666.67,5182666.65,-6324000.02
61797,2024-08-15,2305,Capital Call,-7153.87,-11652514.8,12886432.55,1233917.75
61797,2024-08-15,2305,Distribution,310415.67,-11652514.8,13196848.22,1544333.42
62305,2024-08-15,391,Capital Call,335404.26,-9893603.37,3320610.73,-6572992.64
62305,2024-08-15,391,Distribution,9573.79,-9893603.37,3330184.52,-6563418.85
62384,2024-08-15,6372,Distribution,0.03,-10394192.27,7021412.21,-3372780.06
62384,2024-08-15,6372,Capital Call,-9609.63,-10394192.27,7021412.18,-3372780.09
62572,2024-08-15,22035,Distribution,201457.37,-10250000,1331457.37,-8918542.63
62572,2024-08-15,22035,Capital Call,-250000,-10250000,1130000,-9120000
62573,2024-08-15,22035,Distribution,0.01,-10150000,6679449.37,-3470550.63
62573,2024-08-15,22035,Capital Call,-50000,-10150000,6679449.36,-3470550.64
62792,2024-08-15,94970,Distribution,2898177.07,-10111927.71,8082429.74,-2029497.97
64439,2024-08-15,164732,Distribution,11284714.24,-9888844.59,11284714.24,1395869.65
64439,2024-08-15,164732,Capital Call,-77992.78,-9888844.59,0,-9888844.59
64754,2024-08-15,5571,Distribution,501073.2,-7500000,9428415.98,1928415.98
64940,2024-08-15,6733,Distribution,543074.56,-9859565.38,5304603.83,-4554961.55
64940,2024-08-15,6733,Capital Call,-261108.46,-9859565.38,4761529.27,-5098036.11
65034,2024-08-15,2166,Capital Call,-19093.85,-11976051.78,8131715.21,-3844336.57
65034,2024-08-15,2166,Distribution,1811650.52,-11976051.78,9943365.73,-2032686.05
65765,2024-08-15,733,Distribution,902342.77,-10860545.47,6397067.85,-4463477.62
66559,2024-08-15,6307,Capital Call,-142880.08,-11264407.76,7447784.58,-3816623.18
66559,2024-08-15,6307,Distribution,-0.02,-11264407.76,7447784.56,-3816623.2
66637,2024-08-15,18,Capital Call,16512.82,-8734116.38,3665019.46,-5069096.92
66637,2024-08-15,18,Distribution,401765.92,-8734116.38,4066785.38,-4667331
66679,2024-08-15,40167,Capital Call,-271.86,-8426271.86,15525747.6,7099475.74
66679,2024-08-15,40167,Distribution,27461.38,-8426271.86,15553208.98,7126937.12
66907,2024-08-15,317,Capital Call,810.2,-9586630.4,0,-9586630.4
67548,2024-08-15,2435,Distribution,1001.3,-10013000,10053052,40052
67811,2024-08-15,14055,Capital Call,-49428.57,-10653428.57,4854285.76,-5799142.81
67811,2024-08-15,14055,Distribution,0,-10653428.57,4854285.76,-5799142.81
67954,2024-08-15,674,Distribution,174378.09,-10249132.44,6174651.95,-4074480.49
67954,2024-08-15,674,Capital Call,-23922.66,-10249132.44,6000273.86,-4248858.58
68001,2024-08-15,557,Capital Call,-30000,-10630000,10462200,-167800
68001,2024-08-15,557,Distribution,82760,-10630000,10544960,-85040
68162,2024-08-15,8661,Capital Call,5000,-9775000,24586920,14811920
68162,2024-08-15,8661,Distribution,-12570,-9775000,24574350,14799350
68248,2024-08-15,17773,Distribution,274501.55,-11015749,6211400.05,-4804348.95
68248,2024-08-15,17773,Capital Call,-19540.5,-11015749,5936898.49,-5078850.51
68341,2024-08-15,355,Capital Call,-50000,-8825000,2274553.62,-6550446.38
68341,2024-08-15,355,Distribution,495430.76,-8825000,2769984.38,-6055015.62
68456,2024-08-15,611,Capital Call,-68183.2,-8968205.1,0,-8968205.1
68538,2024-08-15,538,Distribution,2734.1,-10181385.15,14714240.45,4532855.3
68538,2024-08-15,538,Capital Call,-55104.4,-10181385.15,14711506.34,4530121.19
68787,2024-08-15,571,Distribution,2311227.21,-9898059.2,6526719.07,-3371340.13
69014,2024-08-15,77,Capital Call,-16213.93,-8535838.78,5581647.04,-2954191.74
69014,2024-08-15,77,Distribution,56748.72,-8535838.78,5638395.77,-2897443.01
69635,2024-08-15,18,Distribution,602656.22,-8906490.27,5645452.87,-3261037.4
69635,2024-08-15,18,Capital Call,-137731.31,-8906490.27,5042796.65,-3863693.62
69785,2024-08-15,1480,Distribution,341333.35,-10472333.33,7986666.68,-2485666.65
70297,2024-08-15,2205,Distribution,617926.65,-7365323.68,6093254.87,-1272068.81
70435,2024-08-15,7379,Capital Call,-120000,-8980000,265800,-8714200
70435,2024-08-15,7379,Distribution,48500,-8980000,314300,-8665700
70471,2024-08-15,211,Capital Call,-10491.3,-9139006.6,0,-9139006.6
70624,2024-08-15,8787,Distribution,236.6,-9919000,7334108.6,-2584891.4
70624,2024-08-15,8787,Capital Call,-259000,-9919000,7333872,-2585128
71183,2024-08-15,795,Distribution,376755.84,-10161125.45,7324295.3,-2836830.15
71882,2024-08-15,2074,Capital Call,-146414,-7589390,821883.03,-6767506.97
71882,2024-08-15,2074,Distribution,-0.06,-7589390,821882.97,-6767507.03
72458,2024-08-15,302,Distribution,3312590.57,-9705179.7,7711224.71,-1993954.99
73355,2024-08-15,428403,Capital Call,-309314.32,-8486659.24,6400526.6,-2086132.64
73355,2024-08-15,428403,Distribution,457835.01,-8486659.24,6858361.61,-1628297.63
73410,2024-08-15,9343,Distribution,31758.92,-10671025.85,6172408.83,-4498617.02
73410,2024-08-15,9343,Capital Call,-390421.5,-10671025.85,6140649.9,-4530375.95
73452,2024-08-15,589,Distribution,0.03,-9988321.9,2633101.64,-7355220.26
73452,2024-08-15,589,Capital Call,-140000,-9988321.9,2633101.61,-7355220.29
73492,2024-08-15,733,Distribution,1238203.98,-11086591.49,7195812.96,-3890778.53
73492,2024-08-15,733,Capital Call,-188921.86,-11086591.49,5957608.98,-5128982.51
73786,2024-08-15,13158,Distribution,783861.48,-9000000,2101340.97,-6898659.03
73795,2024-08-15,1314,Distribution,708966.65,-9015000,3953939.97,-5061060.03
73801,2024-08-15,10869,Distribution,901666.7,-9700000,1375666.71,-8324333.29
74196,2024-08-15,736,Capital Call,-789.19,-10000789.19,912746.1,-9088043.09
74196,2024-08-15,736,Distribution,385000.01,-10000789.19,1297746.11,-8703043.08
74231,2024-08-15,18,Distribution,700431.66,-8767021.88,4597631.25,-4169390.63
74395,2024-08-15,111,Capital Call,-18051.9,-10176512.8,9406504.4,-770008.4
74395,2024-08-15,111,Distribution,62466.71,-10176512.8,9468971.11,-707541.69
74446,2024-08-15,140,Distribution,293164.39,-10609811.4,1710015.03,-8899796.37
74446,2024-08-15,140,Capital Call,-3357.47,-10609811.4,1416850.63,-9192960.77
74453,2024-08-15,161,Capital Call,-29088.2,-10369398.33,4500142.16,-5869256.17
74453,2024-08-15,161,Distribution,1179931.37,-10369398.33,5680073.53,-4689324.8
74457,2024-08-15,140,Capital Call,86979.75,-7639755.35,0,-7639755.35
74553,2024-08-15,1314,Distribution,1393329.68,-9575000,9981362.04,406362.04
74645,2024-08-15,10266,Capital Call,-275360.24,-12115985,2248829.71,-9867155.29
74645,2024-08-15,10266,Distribution,373222.47,-12115985,2622052.18,-9493932.82
74712,2024-08-15,18,Capital Call,-1559999.88,-10000000,3909703.2,-6090296.8
74712,2024-08-15,18,Distribution,722646.5,-10000000,4632349.7,-5367650.3
74738,2024-08-15,916,Distribution,635149.5,-10261181.51,2040080.91,-8221100.6
74738,2024-08-15,916,Capital Call,-7794.38,-10261181.51,1404931.41,-8856250.1
75142,2024-08-15,9522,Distribution,526351.11,-9938203.6,5169976.15,-4768227.45
75142,2024-08-15,9522,Capital Call,-111383.47,-9938203.6,4643625.04,-5294578.56
75587,2024-08-15,9740,Distribution,645151.56,-11134848.48,3864545.47,-7270303.01
75648,2024-08-15,1314,Distribution,856633.56,-7835882.24,3602963.65,-4232918.59
75648,2024-08-15,1314,Capital Call,-294411.77,-7835882.24,2746330.09,-5089552.15
75656,2024-08-15,1314,Distribution,209738.01,-8858623.51,2928389.5,-5930234.01
75954,2024-08-15,690,Distribution,2694799.98,-9000000,12514400.01,3514400.01
76010,2024-08-15,5296,Distribution,931000,-9310000,11172000,1862000
76109,2024-08-15,60408,Capital Call,-559031.2,-10126814.8,3542638.84,-6584175.96
76109,2024-08-15,60408,Distribution,314391.19,-10126814.8,3857030.03,-6269784.77
76189,2024-08-15,6754,Distribution,-0.01,-10281481.48,2222222.24,-8059259.24
76189,2024-08-15,6754,Capital Call,-200000,-10281481.48,2222222.25,-8059259.23
76323,2024-08-15,1718,Distribution,2366000,-9100000,12103000,3003000
76375,2024-08-15,118188,Distribution,-0.63,-8998703.8,88025.32,-8910678.48
76375,2024-08-15,118188,Capital Call,0.01,-8998703.8,88025.95,-8910677.85
76389,2024-08-15,743,Capital Call,-23144.6,-10098154.53,10925531.99,827377.46
76389,2024-08-15,743,Distribution,-0.01,-10098154.53,10925531.98,827377.45
76423,2024-08-15,6657,Distribution,7999.97,-10860000,2495999.96,-8364000.05
76423,2024-08-15,6657,Capital Call,-36000,-10860000,2487999.99,-8372000.01
76618,2024-08-15,250020,Capital Call,-112000,-8884000,5290393.2,-3593606.8
76618,2024-08-15,250020,Distribution,389148,-8884000,5679541.2,-3204458.8
76723,2024-08-15,303,Capital Call,-55000,-9770000,14481962.71,4711962.71
76723,2024-08-15,303,Distribution,0.04,-9770000,14481962.75,4711962.75
76877,2024-08-15,76568,Distribution,700000,-10000000,1300000,-8700000
76877,2024-08-15,76568,Capital Call,-200000,-10000000,600000,-9400000
76991,2024-08-15,1314,Distribution,286641.22,-7501006.76,5629726.1,-1871280.66
77060,2024-08-15,192093,Distribution,207281.59,-9490646.3,2209152.54,-7281493.76
77060,2024-08-15,192093,Capital Call,-8276.6,-9490646.3,2001870.95,-7488775.35
77141,2024-08-15,109923,Distribution,5427.53,-5301514.52,4264485.95,-1037028.57
77170,2024-08-15,1886,Distribution,724968.8,-9050000,15379824.31,6329824.31
77173,2024-08-15,1886,Distribution,285000.03,-9000000,6525000,-2475000
78038,2024-08-15,59150,Capital Call,-31896.8,-11110152,1821476.64,-9288675.36
78038,2024-08-15,59150,Distribution,1292631.31,-11110152,3114107.94,-7996044.06
78243,2024-08-15,138612,Distribution,2383504.34,-8109410.61,4869595.16,-3239815.45
78243,2024-08-15,138612,Capital Call,-57178.8,-8109410.61,2486090.82,-5623319.79
78465,2024-08-15,303,Capital Call,-50000,-9630000,6692380.4,-2937619.6
78465,2024-08-15,303,Distribution,-0.06,-9630000,6692380.34,-2937619.66
78745,2024-08-15,236734,Capital Call,-10378.19,-9690996.55,10207208.18,516211.63
78745,2024-08-15,236734,Distribution,-0.06,-9690996.55,10207208.12,516211.57
79165,2024-08-15,1886,Distribution,299999.96,-9281344.09,2826290.3,-6455053.79
79300,2024-08-15,11324,Distribution,0.04,-9633905.7,988250.38,-8645655.32
79300,2024-08-15,11324,Capital Call,-165441.2,-9633905.7,988250.34,-8645655.36
