fund_id,transaction_date,firm_id,transaction_type,transaction_amount,cumulative_contribution,cumulative_distribution,net_cashflow
107920,2021-06-30,461,Value,6122400,-5100000,0,-5100000
107921,2020-03-31,461,Capital Call,-500000,-500000,0,-500000
107921,2020-03-31,461,Value,485600,-500000,0,-500000
107921,2020-05-16,461,Capital Call,-500000,-1000000,0,-1000000
107921,2020-06-30,461,Value,923730,-1000000,0,-1000000
107921,2020-08-15,461,Capital Call,-200000,-1200000,0,-1200000
107921,2020-09-30,461,Value,1010000,-1200000,0,-1200000
107921,2020-11-15,461,Capital Call,-1000000,-2200000,0,-2200000
107921,2020-12-31,461,Value,2220000,-2200000,0,-2200000
107921,2021-02-14,461,Capital Call,-1400000,-3600000,0,-3600000
107921,2021-03-31,461,Value,3995330,-3600000,0,-3600000
107921,2021-05-16,461,Capital Call,-1000000,-4600000,0,-4600000
107921,2021-06-30,461,Value,5690660,-4600000,0,-4600000
107958,2020-06-30,13350,Capital Call,-1966605,-1966605,0,-1966605
107958,2020-06-30,13350,Distribution,200354,-1966605,200354,-1766251
107958,2020-06-30,13350,Value,2016990,-1966605,200354,-1766251
107958,2020-08-15,13350,Capital Call,-127778,-2094383,200354,-1894029
107958,2020-08-15,13350,Distribution,102399,-2094383,302753,-1791630
107958,2020-09-30,13350,Value,2153450,-2094383,302753,-1791630
107958,2020-11-15,13350,Capital Call,47619,-2046764,302753,-1744011
107958,2020-12-31,13350,Value,2057480,-2046764,302753,-1744011
107958,2021-04-01,13350,Capital Call,-254738,-2301502,302753,-1998749
107958,2021-04-01,13350,Distribution,71373,-2301502,374126,-1927376
107958,2021-06-30,13350,Value,2584830,-2301502,374126,-1927376
107962,2020-09-30,100681,Capital Call,-1130997,-1130997,0,-1130997
107962,2020-09-30,100681,Value,997890,-1130997,0,-1130997
107962,2020-11-15,100681,Capital Call,-714814,-1845811,0,-1845811
107962,2020-12-31,100681,Value,1677890,-1845811,0,-1845811
107962,2021-02-14,100681,Capital Call,-1439576,-3285387,0,-3285387
107962,2021-03-31,100681,Value,3347340,-3285387,0,-3285387
108386,2021-06-30,1718,Capital Call,-300000,-300000,0,-300000
108386,2021-06-30,1718,Value,195000,-300000,0,-300000
108386,2021-08-15,1718,Capital Call,-550000,-850000,0,-850000
108386,2021-09-30,1718,Value,688500,-850000,0,-850000
108386,2021-11-15,1718,Capital Call,-2950000,-3800000,0,-3800000
108386,2021-12-31,1718,Value,3686000,-3800000,0,-3800000
108388,2021-06-30,1718,Capital Call,-300000,-300000,0,-300000
108388,2021-06-30,1718,Value,213000,-300000,0,-300000
108388,2021-08-15,1718,Capital Call,-900000,-1200000,0,-1200000
108388,2021-09-30,1718,Value,1044000,-1200000,0,-1200000
108388,2021-12-31,1718,Value,1056000,-1200000,0,-1200000
108409,2020-12-31,120847,Capital Call,-2800008,-2800008,0,-2800008
108409,2020-12-31,120847,Value,2990300,-2800008,0,-2800008
108409,2021-02-14,120847,Capital Call,-1499992,-4300000,0,-4300000
108409,2021-03-31,120847,Value,3741000,-4300000,0,-4300000
108409,2021-06-30,120847,Value,7740000,-4300000,0,-4300000
108409,2021-08-15,120847,Capital Call,-1200000,-5500000,0,-5500000
108409,2021-09-30,120847,Value,9350000,-5500000,0,-5500000
108409,2021-11-15,120847,Capital Call,-1000000,-6500000,0,-6500000
108409,2021-12-31,120847,Value,12480000,-6500000,0,-6500000
108564,2020-08-31,200477,Capital Call,-900000,-900000,0,-900000
108564,2020-08-31,200477,Value,900000,-900000,0,-900000
108564,2020-10-16,200477,Capital Call,-600000,-1500000,0,-1500000
108564,2020-11-30,200477,Value,1295020,-1500000,0,-1500000
108564,2021-01-14,200477,Capital Call,-500000,-2000000,0,-2000000
108564,2021-02-28,200477,Value,1791090,-2000000,0,-2000000
108564,2021-04-15,200477,Capital Call,-1300000,-3300000,0,-3300000
108564,2021-05-31,200477,Value,3037670,-3300000,0,-3300000
108564,2021-08-31,200477,Capital Call,500000,-2800000,0,-2800000
108564,2021-11-30,200477,Value,2703070,-2800000,0,-2800000
108570,2020-06-30,93,Capital Call,-400000,-400000,0,-400000
108570,2020-06-30,93,Value,364700,-400000,0,-400000
108570,2020-08-15,93,Capital Call,-740000,-1140000,0,-1140000
108570,2020-09-30,93,Value,1049120,-1140000,0,-1140000
108570,2020-11-15,93,Capital Call,-1500000,-2640000,0,-2640000
108570,2020-12-31,93,Value,2633980,-2640000,0,-2640000
108570,2021-02-14,93,Capital Call,-1360000,-4000000,0,-4000000
108570,2021-03-31,93,Value,4160010,-4000000,0,-4000000
108570,2021-05-16,93,Capital Call,-375000,-4375000,0,-4375000
108570,2021-06-30,93,Value,4699590,-4375000,0,-4375000
108685,2020-11-30,664,Capital Call,-874896,-874896,0,-874896
108685,2020-11-30,664,Value,807220,-874896,0,-874896
108685,2021-01-14,664,Capital Call,-612427,-1487323,0,-1487323
108685,2021-02-28,664,Value,1354760,-1487323,0,-1487323
108685,2021-04-15,664,Capital Call,-437448,-1924771,0,-1924771
108685,2021-05-31,664,Value,1765700,-1924771,0,-1924771
108685,2021-07-16,664,Capital Call,-699917,-2624688,0,-2624688
108685,2021-08-31,664,Value,3048850,-2624688,0,-2624688
108685,2021-10-16,664,Capital Call,-1650312,-4275000,0,-4275000
108685,2021-11-30,664,Value,4640900,-4275000,0,-4275000
109150,2021-02-28,171187,Capital Call,-2530000,-2530000,0,-2530000
109150,2021-02-28,171187,Value,2323470,-2530000,0,-2530000
109150,2021-04-15,171187,Capital Call,-2170000,-4700000,0,-4700000
109150,2021-05-31,171187,Value,4954910,-4700000,0,-4700000
109150,2021-07-16,171187,Capital Call,-600000,-5300000,0,-5300000
109150,2021-08-31,171187,Value,6553740,-5300000,0,-5300000
109150,2021-10-16,171187,Capital Call,-570000,-5870000,0,-5870000
109150,2021-11-30,171187,Value,7072900,-5870000,0,-5870000
109179,2020-06-30,171187,Capital Call,-2700000,-2700000,0,-2700000
109179,2020-06-30,171187,Value,2684510,-2700000,0,-2700000
109179,2020-09-30,171187,Value,3685770,-2700000,0,-2700000
109179,2020-12-31,171187,Value,3676180,-2700000,0,-2700000
109179,2021-02-14,171187,Capital Call,-4015000,-6715000,0,-6715000
109179,2021-03-31,171187,Value,10080260,-6715000,0,-6715000
109179,2021-05-16,171187,Capital Call,-675000,-7390000,0,-7390000
109179,2021-06-30,171187,Value,12487680,-7390000,0,-7390000
109179,2021-09-30,171187,Value,15061920,-7390000,0,-7390000
109193,2021-05-16,14052,Capital Call,-272828,-272828,0,-272828
109193,2021-06-30,14052,Value,272820,-272828,0,-272828
109316,2020-06-30,22036,Capital Call,-191086,-191086,0,-191086
109316,2020-06-30,22036,Value,164400,-191086,0,-191086
109316,2020-08-15,22036,Capital Call,-495907,-686993,0,-686993
109316,2020-09-30,22036,Value,606470,-686993,0,-686993
109316,2020-12-31,22036,Value,574630,-686993,0,-686993
109316,2021-03-31,22036,Value,508200,-686993,0,-686993
109335,2020-09-30,118,Capital Call,-181403,-181403,0,-181403
109335,2020-09-30,118,Value,74780,-181403,0,-181403
109335,2020-12-31,118,Value,28620,-181403,0,-181403
109355,2020-06-30,353515,Capital Call,-107773,-107773,0,-107773
109355,2020-08-15,353515,Capital Call,-59706,-167479,0,-167479
109355,2020-11-15,353515,Capital Call,-866270,-1033749,0,-1033749
109355,2020-12-31,353515,Value,988790,-1033749,0,-1033749
109355,2021-02-14,353515,Capital Call,-700933,-1734682,0,-1734682
109355,2021-03-31,353515,Value,1693130,-1734682,0,-1734682
109363,2020-06-30,22036,Capital Call,-100000,-100000,0,-100000
109363,2020-06-30,22036,Value,100000,-100000,0,-100000
109365,2020-03-31,339421,Value,1970200,-2000000,0,-2000000
109365,2020-05-16,339421,Capital Call,-2000000,-4000000,0,-4000000
109365,2020-06-30,339421,Value,3897200,-4000000,0,-4000000
109365,2020-09-30,339421,Value,3864000,-4000000,0,-4000000
109365,2020-12-31,339421,Value,4001600,-4000000,0,-4000000
109365,2021-03-31,339421,Value,4070800,-4000000,0,-4000000
109365,2021-06-30,339421,Value,4106400,-4000000,0,-4000000
109365,2021-09-30,339421,Value,4253200,-4000000,0,-4000000
109365,2021-12-31,339421,Value,4359200,-4000000,0,-4000000
109449,2021-03-31,148770,Capital Call,-1800000,-1800000,0,-1800000
109449,2021-03-31,148770,Value,1560000,-1800000,0,-1800000
109468,2020-06-30,93,Capital Call,-100000,-100000,0,-100000
109468,2020-06-30,93,Value,91650,-100000,0,-100000
109468,2020-08-15,93,Capital Call,-616000,-716000,0,-716000
109468,2020-09-30,93,Value,698770,-716000,0,-716000
109468,2020-11-15,93,Capital Call,-2288000,-3004000,0,-3004000
109468,2020-12-31,93,Value,3185400,-3004000,0,-3004000
109468,2021-02-14,93,Capital Call,-1240000,-4244000,0,-4244000
109468,2021-03-31,93,Value,4425030,-4244000,0,-4244000
109468,2021-05-16,93,Capital Call,-790000,-5034000,0,-5034000
109468,2021-06-30,93,Value,5279700,-5034000,0,-5034000
109584,2020-02-15,54,Distribution,137032,-8322467,137032,-8185435
109584,2020-03-31,54,Value,8684930,-8322467,137032,-8185435
109584,2020-05-16,54,Capital Call,-17682,-8340149,137032,-8203117
109584,2020-06-30,54,Value,8295940,-8340149,137032,-8203117
109584,2020-08-15,54,Capital Call,-18787,-8358936,137032,-8221904
109584,2020-09-30,54,Value,8362240,-8358936,137032,-8221904
109584,2020-11-15,54,Capital Call,-19892,-8378828,137032,-8241796
109584,2020-12-31,54,Value,7887050,-8378828,137032,-8241796
109711,2020-09-30,189709,Capital Call,-125647,-125647,0,-125647
109711,2020-09-30,189709,Value,51480,-125647,0,-125647
109711,2020-11-15,189709,Capital Call,-1305277,-1430924,0,-1430924
109711,2020-12-31,189709,Value,1285470,-1430924,0,-1430924
109711,2021-02-14,189709,Capital Call,-70795,-1501719,0,-1501719
109711,2021-03-31,189709,Value,1347450,-1501719,0,-1501719
109791,2020-12-31,191840,Capital Call,-3470000,-3470000,0,-3470000
109791,2020-12-31,191840,Value,1204090,-3470000,0,-3470000
109821,2021-06-30,18,Capital Call,-500000,-500000,0,-500000
109821,2021-06-30,18,Value,1067090,-500000,0,-500000
109821,2021-08-15,18,Capital Call,-500000,-1000000,0,-1000000
109821,2021-09-30,18,Value,1741800,-1000000,0,-1000000
110033,2020-06-30,2165,Value,8722000,-8900000,0,-8900000
110033,2021-02-14,2165,Capital Call,-755000,-9655000,0,-9655000
110033,2021-02-14,2165,Distribution,978051,-9655000,978051,-8676949
110033,2021-09-30,2165,Value,11572480,-9655000,978051,-8676949
110033,2021-11-15,2165,Distribution,1071705,-9655000,2049756,-7605244
110033,2021-12-31,2165,Value,10137750,-9655000,2049756,-7605244
110104,2021-03-31,367,Capital Call,-238576,-238576,0,-238576
110104,2021-03-31,367,Value,9680,-238576,0,-238576
110121,2020-12-31,182138,Capital Call,-700000,-700000,0,-700000
110121,2020-12-31,182138,Value,625000,-700000,0,-700000
110153,2020-12-31,355675,Capital Call,-4250000,-4250000,0,-4250000
110153,2020-12-31,355675,Value,5185000,-4250000,0,-4250000
110153,2021-02-14,355675,Capital Call,-750000,-5000000,0,-5000000
110153,2021-03-31,355675,Value,5911000,-5000000,0,-5000000
110153,2021-07-01,355675,Capital Call,-2500000,-7500000,0,-7500000
110153,2021-09-30,355675,Value,8866500,-7500000,0,-7500000
110310,2020-06-30,558,Capital Call,-762812,-762812,0,-762812
110310,2020-06-30,558,Value,801070,-762812,0,-762812
110310,2020-08-15,558,Capital Call,-127188,-890000,0,-890000
110310,2020-09-30,558,Value,815560,-890000,0,-890000
110310,2020-11-15,558,Capital Call,-1450000,-2340000,0,-2340000
110310,2020-11-15,558,Distribution,9206,-2340000,9206,-2330794
110310,2020-12-31,558,Value,2517540,-2340000,9206,-2330794
110310,2021-03-31,558,Value,2483610,-2340000,9206,-2330794
110310,2021-05-16,558,Capital Call,-1156936,-3496936,9206,-3487730
110310,2021-05-16,558,Distribution,0,-3496936,9206,-3487730
110310,2021-06-30,558,Value,4562240,-3496936,9206,-3487730
110317,2020-03-31,361,Capital Call,-9768056,-9768056,0,-9768056
110317,2020-03-31,361,Value,8609800,-9768056,0,-9768056
110317,2020-06-30,361,Value,9578680,-9768056,0,-9768056
110317,2020-09-30,361,Value,10531410,-9768056,0,-9768056
110317,2020-12-31,361,Value,11335870,-9768056,0,-9768056
110317,2021-02-14,361,Distribution,907223,-9768056,907223,-8860833
110317,2021-03-31,361,Value,11140630,-9768056,907223,-8860833
110546,2020-06-30,9052,Capital Call,-1172000,-1172000,0,-1172000
110546,2020-06-30,9052,Value,1172000,-1172000,0,-1172000
110546,2020-09-30,9052,Value,1119000,-1172000,0,-1172000
110546,2020-11-15,9052,Capital Call,-1065000,-2237000,0,-2237000
110546,2020-11-15,9052,Distribution,3000,-2237000,3000,-2234000
110546,2020-12-31,9052,Value,2020000,-2237000,3000,-2234000
110747,2020-02-15,504,Capital Call,-446148,-1140011,0,-1140011
110747,2020-03-31,504,Value,1134260,-1140011,0,-1140011
110747,2020-05-16,504,Capital Call,-602303,-1742314,0,-1742314
110747,2020-05-16,504,Distribution,544045,-1742314,544045,-1198269
110747,2020-06-30,504,Value,1129180,-1742314,544045,-1198269
110747,2020-08-15,504,Capital Call,-1387671,-3129985,544045,-2585940
110747,2020-08-15,504,Distribution,38822,-3129985,582867,-2547118
110747,2020-09-30,504,Value,2617330,-3129985,582867,-2547118
110747,2020-11-15,504,Capital Call,-967981,-4097966,582867,-3515099
110747,2020-11-15,504,Distribution,16388,-4097966,599255,-3498711
110747,2020-12-31,504,Value,3697160,-4097966,599255,-3498711
110747,2021-02-14,504,Capital Call,-133489,-4231455,599255,-3632200
110747,2021-02-14,504,Distribution,960939,-4231455,1560194,-2671261
110747,2021-03-31,504,Value,4720290,-4231455,1560194,-2671261
110747,2021-05-16,504,Capital Call,-185973,-4417428,1560194,-2857234
110747,2021-05-16,504,Distribution,-900000,-4417428,660194,-3757234
110747,2021-06-30,504,Value,5546240,-4417428,660194,-3757234
111095,2021-12-31,459,Capital Call,-2300000,-2300000,0,-2300000
111095,2021-12-31,459,Value,3483580,-2300000,0,-2300000
111694,2020-09-30,10869,Capital Call,-500000,-500000,0,-500000
111694,2020-09-30,10869,Value,437080,-500000,0,-500000
111694,2020-11-15,10869,Capital Call,-700000,-1200000,0,-1200000
111694,2020-12-31,10869,Value,1082390,-1200000,0,-1200000
111694,2021-02-14,10869,Capital Call,-1000000,-2200000,0,-2200000
111694,2021-03-31,10869,Value,2113410,-2200000,0,-2200000
111694,2021-05-16,10869,Capital Call,-2200000,-4400000,0,-4400000
111694,2021-06-30,10869,Value,4680540,-4400000,0,-4400000
111696,2020-06-30,906,Capital Call,-2150000,-2150000,0,-2150000
111696,2020-06-30,906,Value,2134110,-2150000,0,-2150000
111696,2020-08-15,906,Capital Call,-600000,-2750000,0,-2750000
111696,2020-09-30,906,Value,2762620,-2750000,0,-2750000
111696,2020-11-15,906,Capital Call,-200000,-2950000,0,-2950000
111696,2020-12-31,906,Value,4625670,-2950000,0,-2950000
112067,2020-03-31,8980,Value,16922800,-10000000,0,-10000000
112067,2020-06-30,8980,Value,22000000,-10000000,0,-10000000
112067,2020-08-15,8980,Distribution,54534,-10000000,54534,-9945466
112067,2020-09-30,8980,Value,24505060,-10000000,54534,-9945466
112067,2020-12-31,8980,Value,23440460,-10000000,54534,-9945466
112067,2021-02-14,8980,Distribution,466,-10000000,55000,-9945000
112067,2021-03-31,8980,Value,23033000,-10000000,55000,-9945000
112067,2021-05-16,8980,Distribution,-466,-10000000,54534,-9945466
112067,2021-06-30,8980,Value,19765650,-10000000,54534,-9945466
112067,2021-08-15,8980,Distribution,152466,-10000000,207000,-9793000
112067,2021-09-30,8980,Value,18510000,-10000000,207000,-9793000
112238,2020-09-30,690,Capital Call,-600000,-600000,0,-600000
112238,2020-09-30,690,Value,579800,-600000,0,-600000
112238,2021-03-31,690,Value,507000,-600000,0,-600000
112238,2021-05-16,690,Capital Call,-900000,-1500000,0,-1500000
112238,2021-06-30,690,Value,1363400,-1500000,0,-1500000
112291,2020-02-15,211,Capital Call,-1027346,-5203940,15742,-5188198
112291,2020-02-15,211,Distribution,5074,-5203940,20816,-5183124
112291,2020-03-31,211,Value,5018500,-5203940,20816,-5183124
112291,2020-05-16,211,Capital Call,1483256,-3720684,20816,-3699868
112291,2020-05-16,211,Distribution,74994,-3720684,95810,-3624874
112291,2020-06-30,211,Value,4210290,-3720684,95810,-3624874
112291,2020-09-30,211,Capital Call,-1670517,-5391201,95810,-5295391
112291,2020-09-30,211,Distribution,19822,-5391201,115632,-5275569
112291,2020-12-31,211,Value,6966360,-5391201,115632,-5275569
112291,2021-02-14,211,Distribution,0,-5391201,115632,-5275569
112291,2021-03-31,211,Value,7572960,-5391201,115632,-5275569
112291,2021-05-16,211,Capital Call,-1513006,-6904207,115632,-6788575
112291,2021-05-16,211,Distribution,422109,-6904207,537741,-6366466
112291,2021-06-30,211,Value,9888590,-6904207,537741,-6366466
112390,2020-03-31,269861,Capital Call,-5300000,-5300000,0,-5300000
112390,2020-03-31,269861,Value,7102000,-5300000,0,-5300000
112390,2021-03-31,269861,Value,10229000,-5300000,0,-5300000
112422,2020-09-30,302,Capital Call,-600000,-600000,0,-600000
112422,2020-09-30,302,Value,578370,-600000,0,-600000
112422,2020-12-31,302,Value,531340,-600000,0,-600000
112422,2021-03-31,302,Value,519180,-600000,0,-600000
112422,2021-05-16,302,Capital Call,21622,-578378,0,-578378
112422,2021-06-30,302,Value,490650,-578378,0,-578378
112453,2020-12-31,225138,Capital Call,-5000000,-5000000,0,-5000000
112453,2020-12-31,225138,Value,6950000,-5000000,0,-5000000
112453,2021-04-01,225138,Capital Call,-300000,-5300000,0,-5300000
112453,2021-06-30,225138,Value,9350000,-5300000,0,-5300000
112453,2021-08-15,225138,Capital Call,-630000,-5930000,0,-5930000
112453,2021-09-30,225138,Value,12215800,-5930000,0,-5930000
112509,2020-03-31,5411,Value,3218130,-4110000,20550,-4089450
112509,2020-05-16,5411,Capital Call,-400000,-4510000,20550,-4489450
112509,2020-05-16,5411,Distribution,-2510,-4510000,18040,-4491960
112509,2020-06-30,5411,Value,3608000,-4510000,18040,-4491960
112509,2020-09-30,5411,Value,3914680,-4510000,18040,-4491960
112509,2020-11-15,5411,Capital Call,-1050000,-5560000,18040,-5541960
112509,2020-11-15,5411,Distribution,4200,-5560000,22240,-5537760
112509,2020-12-31,5411,Value,5031800,-5560000,22240,-5537760
112509,2021-02-14,5411,Capital Call,-730000,-6290000,22240,-6267760
112509,2021-02-14,5411,Distribution,-3370,-6290000,18870,-6271130
112509,2021-03-31,5411,Value,6132750,-6290000,18870,-6271130
112509,2021-05-16,5411,Capital Call,-1550000,-7840000,18870,-7821130
112509,2021-05-16,5411,Distribution,4650,-7840000,23520,-7816480
112509,2021-06-30,5411,Value,8263360,-7840000,23520,-7816480
112509,2021-09-30,5411,Value,7996800,-7840000,23520,-7816480
112510,2020-03-31,5296,Capital Call,-4000,-44000,0,-44000
112510,2020-06-30,5296,Value,22000,-44000,0,-44000
112510,2020-08-15,5296,Capital Call,-436000,-480000,0,-480000
112510,2020-09-30,5296,Value,384000,-480000,0,-480000
112510,2020-12-31,5296,Value,768000,-480000,0,-480000
112510,2021-02-14,5296,Capital Call,-560000,-1040000,0,-1040000
112510,2021-03-31,5296,Value,1248000,-1040000,0,-1040000
112510,2021-05-16,5296,Capital Call,-1050000,-2090000,0,-2090000
112510,2021-06-30,5296,Value,2926000,-2090000,0,-2090000
112510,2021-08-15,5296,Capital Call,-230000,-2320000,0,-2320000
112510,2021-09-30,5296,Value,3248000,-2320000,0,-2320000
112523,2020-06-30,63520,Value,1000000,-1000000,0,-1000000
112525,2020-03-31,63520,Capital Call,-67301,-10000000,0,-10000000
112525,2020-06-30,63520,Value,10000000,-10000000,0,-10000000
112527,2020-06-30,63520,Value,10000000,-10000000,0,-10000000
112541,2020-06-30,63520,Value,11500000,-11500000,0,-11500000
112542,2020-03-31,63520,Capital Call,-119,-10002119,0,-10002119
112542,2020-06-30,63520,Value,10002110,-10002119,0,-10002119
112543,2020-03-31,63520,Capital Call,-331,-8760331,0,-8760331
112543,2020-06-30,63520,Value,8760330,-8760331,0,-8760331
112578,2020-02-15,496,Capital Call,-898239,-2598239,0,-2598239
112578,2020-03-31,496,Value,2637750,-2598239,0,-2598239
112578,2020-06-30,496,Value,2675280,-2598239,0,-2598239
112578,2020-08-15,496,Capital Call,-600000,-3198239,0,-3198239
112578,2020-09-30,496,Value,3534690,-3198239,0,-3198239
112578,2020-11-15,496,Capital Call,-1357675,-4555914,0,-4555914
112578,2020-12-31,496,Value,5124050,-4555914,0,-4555914
112743,2021-05-31,66301,Capital Call,-1509621,-1509621,0,-1509621
112743,2021-05-31,66301,Distribution,95416,-1509621,95416,-1414205
112743,2021-05-31,66301,Value,1475480,-1509621,95416,-1414205
112743,2021-07-16,66301,Capital Call,-1583655,-3093276,95416,-2997860
112743,2021-07-16,66301,Distribution,691,-3093276,96107,-2997169
112743,2021-08-31,66301,Value,3546550,-3093276,96107,-2997169
112743,2021-10-16,66301,Capital Call,0,-3093276,96107,-2997169
112743,2021-10-16,66301,Distribution,0,-3093276,96107,-2997169
112743,2021-11-30,66301,Value,3387540,-3093276,96107,-2997169
113022,2020-03-31,8661,Capital Call,-1450000,-1450000,0,-1450000
113022,2020-03-31,8661,Value,1369380,-1450000,0,-1450000
113022,2020-06-30,8661,Value,1528730,-1450000,0,-1450000
113022,2020-08-15,8661,Capital Call,-1300000,-2750000,0,-2750000
113022,2020-09-30,8661,Value,2872920,-2750000,0,-2750000
113022,2020-11-15,8661,Capital Call,-275000,-3025000,0,-3025000
113022,2020-12-31,8661,Value,3556790,-3025000,0,-3025000
113022,2021-04-01,8661,Capital Call,-1674000,-4699000,0,-4699000
113022,2021-06-30,8661,Value,6250130,-4699000,0,-4699000
113022,2021-08-15,8661,Capital Call,-710520,-5409520,0,-5409520
113022,2021-09-30,8661,Value,7064830,-5409520,0,-5409520
113022,2021-11-15,8661,Capital Call,-727480,-6137000,0,-6137000
113022,2021-12-31,8661,Value,9120190,-6137000,0,-6137000
113077,2020-12-31,77,Capital Call,-466378,-466378,0,-466378
113077,2020-12-31,77,Value,468240,-466378,0,-466378
113077,2021-02-14,77,Capital Call,0,-466378,0,-466378
113077,2021-03-31,77,Value,467280,-466378,0,-466378
113077,2021-05-16,77,Capital Call,0,-466378,0,-466378
113077,2021-06-30,77,Value,632050,-466378,0,-466378
113077,2021-08-15,77,Capital Call,-1186527,-1652905,0,-1652905
113077,2021-09-30,77,Value,1936870,-1652905,0,-1652905
113080,2020-12-31,18,Capital Call,-200000,-200000,0,-200000
113080,2020-12-31,18,Value,531090,-200000,0,-200000
113080,2021-03-31,18,Value,781120,-200000,0,-200000
113080,2021-05-16,18,Capital Call,-342992,-542992,0,-542992
113080,2021-06-30,18,Value,1561140,-542992,0,-542992
113080,2021-08-15,18,Capital Call,-700008,-1243000,0,-1243000
113080,2021-08-15,18,Distribution,194157,-1243000,194157,-1048843
113080,2021-09-30,18,Value,2316700,-1243000,194157,-1048843
113081,2021-03-31,18,Capital Call,-200000,-200000,0,-200000
113081,2021-03-31,18,Value,783630,-200000,0,-200000
113081,2021-05-16,18,Capital Call,-300000,-500000,0,-500000
113081,2021-06-30,18,Value,1543920,-500000,0,-500000
113081,2021-08-15,18,Capital Call,-699997,-1199997,0,-1199997
113081,2021-08-15,18,Distribution,199999,-1199997,199999,-999998
113081,2021-09-30,18,Value,2360200,-1199997,199999,-999998
113082,2021-03-31,18,Capital Call,-200000,-200000,0,-200000
113082,2021-03-31,18,Value,732510,-200000,0,-200000
113082,2021-05-16,18,Capital Call,-149993,-349993,0,-349993
113082,2021-06-30,18,Value,1136520,-349993,0,-349993
113082,2021-08-15,18,Capital Call,-600007,-950000,0,-950000
113082,2021-08-15,18,Distribution,300010,-950000,300010,-649990
113082,2021-09-30,18,Value,1644070,-950000,300010,-649990
113083,2020-12-31,18,Capital Call,-200000,-200000,0,-200000
113083,2020-12-31,18,Value,544650,-200000,0,-200000
113084,2021-06-30,18,Capital Call,-1000000,-1000000,0,-1000000
113084,2021-06-30,18,Value,3617290,-1000000,0,-1000000
113084,2021-08-15,18,Capital Call,-2955000,-3955000,0,-3955000
113084,2021-09-30,18,Value,6979780,-3955000,0,-3955000
113203,2020-06-30,145015,Capital Call,-580000,-580000,0,-580000
113203,2020-06-30,145015,Value,580000,-580000,0,-580000
113203,2020-08-15,145015,Capital Call,-670000,-1250000,0,-1250000
113203,2020-09-30,145015,Value,1254000,-1250000,0,-1250000
113203,2020-11-15,145015,Capital Call,-380000,-1630000,0,-1630000
113203,2020-12-31,145015,Value,1628000,-1630000,0,-1630000
113398,2020-11-15,1314,Capital Call,-199000,-199000,0,-199000
113398,2020-12-31,1314,Value,525430,-199000,0,-199000
113398,2021-02-14,1314,Capital Call,-1020,-200020,0,-200020
113398,2021-03-31,1314,Value,917400,-200020,0,-200020
113398,2021-05-16,1314,Capital Call,23020,-177000,0,-177000
113398,2021-06-30,1314,Value,802460,-177000,0,-177000
113398,2021-08-15,1314,Capital Call,-610000,-787000,0,-787000
113398,2021-09-30,1314,Value,1804820,-787000,0,-787000
113451,2020-12-31,376907,Capital Call,-150000,-150000,0,-150000
113451,2020-12-31,376907,Value,150000,-150000,0,-150000
113451,2021-02-14,376907,Capital Call,-400000,-550000,0,-550000
113451,2021-03-31,376907,Value,550000,-550000,0,-550000
113451,2021-06-30,376907,Value,550000,-550000,0,-550000
113570,2021-03-31,1357,Capital Call,-1300000,-1300000,0,-1300000
113570,2021-03-31,1357,Value,1404790,-1300000,0,-1300000
113570,2021-05-16,1357,Capital Call,-500000,-1800000,0,-1800000
113570,2021-06-30,1357,Value,2322970,-1800000,0,-1800000
113659,2020-06-30,93335,Capital Call,-333333,-333333,0,-333333
113659,2020-06-30,93335,Value,328660,-333333,0,-333333
113659,2020-08-15,93335,Capital Call,-166667,-500000,0,-500000
113659,2020-09-30,93335,Value,435110,-500000,0,-500000
113659,2020-12-31,93335,Value,383330,-500000,0,-500000
113659,2021-02-14,93335,Capital Call,-300000,-800000,0,-800000
113659,2021-03-31,93335,Value,630220,-800000,0,-800000
113659,2021-05-16,93335,Capital Call,-450000,-1250000,0,-1250000
113659,2021-06-30,93335,Value,1029330,-1250000,0,-1250000
113741,2021-03-31,466,Capital Call,-1200000,-1200000,0,-1200000
113741,2021-03-31,466,Value,1200000,-1200000,0,-1200000
113750,2020-02-15,164017,Capital Call,-884701,-4286006,0,-4286006
113750,2020-03-31,164017,Value,4193210,-4286006,0,-4286006
113750,2020-05-16,164017,Capital Call,-1060534,-5346540,0,-5346540
113750,2020-06-30,164017,Value,5986000,-5346540,0,-5346540
113750,2020-08-15,164017,Capital Call,-1992224,-7338764,0,-7338764
113750,2020-09-30,164017,Value,10637760,-7338764,0,-7338764
113750,2020-11-15,164017,Capital Call,-1353488,-8692252,0,-8692252
113750,2020-12-31,164017,Value,16286210,-8692252,0,-8692252
113750,2021-02-14,164017,Capital Call,-816624,-9508876,0,-9508876
113750,2021-02-14,164017,Distribution,1729748,-9508876,1729748,-7779128
113750,2021-03-31,164017,Value,19009160,-9508876,1729748,-7779128
113750,2021-05-16,164017,Capital Call,-184580,-9693456,1729748,-7963708
113750,2021-06-30,164017,Value,23922700,-9693456,1729748,-7963708
113750,2021-08-15,164017,Capital Call,-537221,-10230677,1729748,-8500929
113750,2021-08-15,164017,Distribution,1594239,-10230677,3323987,-6906690
113750,2021-09-30,164017,Value,24678200,-10230677,3323987,-6906690
113750,2021-11-15,164017,Capital Call,-310127,-10540804,3323987,-7216817
113750,2021-11-15,164017,Distribution,1355187,-10540804,4679174,-5861630
